N,P,K,temperature,humidity,ph,rainfall,label
99.812182,61.709277,49.189558,26.15409916,78.80614168,6.03424018,117.2667036,chilli
104.285792,64.573916,42.995221,28.36478147,70.72005237,6.089839891,120.9210759,chilli
103.178633,58.502257,45.3169,27.62169072,76.22054291,6.182770619,111.5628146,chilli
105.135302,58.056383,50.906125,27.57168908,75.54651188,6.160537974,111.1654986,chilli
96.600471,60.554888,56.003959,27.27492064,81.12040166,6.360796195,119.2993597,chilli
98.509237,57.923804,49.829494,26.81835568,74.77128295,6.269438449,115.6001876,chilli
98.796378,54.896579,50.935155,28.22216462,75.19110708,5.960971131,117.892143,chilli
102.509501,59.91355,50.78743,28.18058557,78.37028186,6.121858938,121.3886053,chilli
107.59211,61.260806,53.262407,28.50983179,69.47424276,6.234870257,120.9732689,chilli
99.740226,60.844045,49.137542,28.19070424,73.2243718,6.229369007,119.1821656,chilli
98.087081,57.225223,50.671939,28.15716996,76.16527384,5.81509466,108.4714954,chilli
103.127957,64.453926,47.434116,29.33513068,75.85173318,5.998728677,117.1376494,chilli
93.07741,62.963186,48.060984,27.34496239,77.97577893,5.66106298,109.0300958,chilli
99.909329,60.879853,51.211837,27.74648927,82.59110901,5.958979339,118.3383397,chilli
96.015067,60.37172,51.537403,29.01100557,70.53214721,5.955720839,123.216266,chilli
102.935288,60.019646,51.35606,27.32047033,79.6737163,6.178673059,110.3165199,chilli
94.624485,56.859235,51.694925,26.92082868,74.006927,6.081846791,119.5236053,chilli
101.294438,56.802592,51.487136,27.48490201,74.02614098,6.042791711,120.7421632,chilli
100.1199,57.74812,49.251126,28.00183422,70.8747443,5.916744066,122.7912951,chilli
93.612817,63.469745,53.174033,26.95407352,79.0728589,5.974155314,123.0133048,chilli
97.516745,62.769134,51.015235,27.31611126,71.504394,5.737145562,121.3531808,chilli
102.862357,61.952897,49.705047,27.02812298,72.95377561,6.207422755,116.5106743,chilli
100.717088,56.773049,50.841458,27.61554497,78.14013814,6.139240387,116.4309172,chilli
99.36668,58.346651,46.451417,27.27974836,75.59465198,6.05854671,121.0695449,chilli
98.491335,62.7992,50.158855,28.59073322,69.6786746,5.293967955,122.0432738,chilli
92.876172,59.362645,49.244757,29.33341651,76.19998966,6.029854625,126.0263363,chilli
101.842488,58.626969,52.67869,27.06780989,75.96974156,5.721437437,121.4683958,chilli
100.964948,65.029365,46.087565,27.49525477,77.46804728,6.060357106,121.2981964,chilli
95.219321,58.227545,53.112603,27.95673228,76.12607909,5.979266101,111.4817843,chilli
62.801431,41.006465,33.458455,29.08597676,82.63223335,6.244248927,181.6993429,okra
62.92952,35.85573,29.692601,29.49311124,77.75373665,6.575116467,192.1034056,okra
59.600164,40.410973,30.171463,30.00162316,76.51410356,6.716146697,183.18811,okra
61.184644,38.386981,29.311169,29.84147922,75.09080098,6.170833307,173.5119223,okra
61.567562,38.693725,28.471792,29.26678291,78.54290425,6.430997502,203.3876317,okra
63.163862,42.049548,31.752871,29.10106122,76.08843323,6.284160293,194.4126662,okra
58.358425,37.497288,29.353506,29.78525502,80.85892248,6.548935449,171.0556499,okra
62.056969,38.721613,29.765585,30.61809666,77.94617151,6.388976472,186.3900149,okra
57.4268,39.230416,30.833613,31.8486832,81.93729442,6.592164754,185.7326571,okra
56.780429,40.231193,29.95535,30.28942609,80.37282577,6.574041437,176.6361543,okra
60.175827,37.544343,29.520139,31.25175019,81.02018669,6.495920398,200.4781314,okra
55.917495,37.781089,32.569067,30.04136484,79.22373428,6.266155157,184.8351197,okra
61.63338,37.811011,29.789587,29.69803575,80.81912687,6.281746203,193.5210325,okra
62.747471,39.273649,29.675372,29.87722006,77.50941263,6.413531263,177.08108,okra
64.838605,41.893237,31.401982,30.33293305,76.42455357,6.491909235,190.4812754,okra
56.225206,41.273106,33.483914,30.95563498,84.52489323,6.542576056,190.453665,okra
57.84644,41.591728,30.981582,30.26092006,84.21122374,6.394936957,177.9797788,okra
60.286386,37.940778,30.340398,28.45296263,83.35025451,6.509094286,174.3743566,okra
57.496879,39.530842,31.03239,30.49296508,77.74227857,6.335022264,187.094506,okra
57.832958,40.11982,30.185632,30.28085592,82.74646538,6.253722227,159.3594793,okra
58.297658,43.603057,33.033261,31.64805942,79.38245962,6.152487559,154.6951777,okra
58.157886,39.603853,31.950938,30.78102491,80.72769625,6.32648027,169.6235808,okra
60.762383,41.394102,30.587822,29.06886184,82.08213641,6.583052639,168.4368028,okra
57.647037,41.376992,29.648239,31.43023257,81.60361368,6.405106918,179.8897795,okra
60.19015,38.543219,28.631118,30.6312509,82.70487455,6.617737387,196.3654354,okra
58.37468,43.348542,28.648618,29.08858299,74.36813158,6.413069914,174.5597988,okra
61.577812,40.487782,28.21054,29.64654639,78.81132153,6.153683462,169.4057753,okra
57.687559,42.86725,30.287176,30.59595188,75.20436641,6.732871824,194.0519023,okra
54.004965,38.589367,30.743648,30.57994961,77.82881686,6.440427605,173.5482845,okra
60.331254,42.394357,28.843437,30.90073845,77.49864937,6.334712694,188.8408219,okra
62.765809,41.70282,28.026304,29.58064412,82.63356349,6.508100659,168.4041173,okra
61.374954,38.570385,32.691787,31.39035732,81.93311176,6.765396307,180.6997466,okra
62.296312,42.955441,30.368248,29.77033155,74.54520973,6.483788962,188.8929704,okra
62.8369,41.00873,29.188051,28.22086059,78.41531169,6.44065275,176.6203672,okra
61.855669,43.971353,30.185294,29.80494139,79.1704902,6.52425503,171.0544274,okra
60.360596,40.901625,30.314529,30.41178774,81.38799235,6.154480147,186.8781977,okra
57.986955,37.808322,28.343322,30.39018745,79.28776023,6.172016087,185.1628084,okra
55.681176,40.279643,30.357748,30.79701937,85.70139132,6.233888116,179.4332824,okra
59.170994,40.867499,30.323503,29.68270838,78.589113,6.282292083,190.6689051,okra
61.377613,41.835536,29.534406,29.40884808,76.54939179,6.569988929,168.7702332,okra
65.545989,37.384715,30.41049,31.41016924,81.91708723,6.534256374,169.5403766,okra
55.854692,41.5401,32.259221,29.60503501,76.35500318,6.020656961,169.4077397,okra
59.659029,43.198246,31.009701,30.27457686,78.71961708,6.386282685,195.1809941,okra
60.602216,35.794799,28.989691,29.22760557,78.25195517,6.609767579,178.8395953,okra
59.769404,42.626946,28.955308,31.67777957,77.85181571,6.517393648,176.9630012,okra
60.370257,40.889184,30.650753,29.3221944,76.40667303,6.988118499,174.7729691,okra
62.097637,36.784717,29.580581,29.88552055,81.51300822,5.969121443,181.7943186,okra
56.550776,40.648691,28.445506,29.23006557,79.12439165,6.294795753,174.864228,okra
56.419873,36.333659,31.526936,28.83355618,79.42822116,6.646813761,173.3586037,okra
57.524502,40.452476,31.676901,28.94761626,79.51952694,6.162163554,175.7534292,okra
60.102614,38.290751,29.314512,28.73259591,80.24665156,6.705860379,168.1508462,okra
58.131985,41.005092,31.818136,28.65612917,79.45988884,6.55521051,178.897791,okra
52.569624,41.00218,32.279005,30.10499558,76.70046063,6.399940187,199.1150611,okra
62.729888,41.280053,30.534619,29.4049766,79.35817222,6.484805067,185.9354026,okra
64.526757,42.236676,27.870923,30.20159547,82.3576427,6.620677764,173.2042754,okra
68.742328,37.445831,28.375217,30.21023557,86.77376978,6.336942004,177.1290537,okra
63.231881,39.964276,29.498094,30.50906961,80.87205757,6.700935563,193.947864,okra
60.921009,40.583465,30.321166,30.4402175,80.17654604,6.499881346,192.9235729,okra
64.548349,36.984894,30.015032,29.38017501,79.00489131,6.578490661,187.2299344,okra
59.663621,36.173319,28.552432,30.8068497,71.23063545,6.731548295,185.6292839,okra
63.948528,39.602862,26.907892,30.38732638,84.07889,6.680320752,172.842932,okra
60.260283,38.934327,28.7711,30.85984971,76.1678966,6.325705796,168.0765232,okra
55.529257,40.292829,31.742255,29.83361092,75.18160704,6.663789185,198.2055789,okra
58.061273,39.042891,30.773491,31.45968637,78.33653073,6.240172293,186.8193209,okra
62.397204,40.012263,29.1628,30.89494086,81.68971521,6.350155074,180.5302231,okra
55.944877,41.371781,29.60665,29.60786025,79.89480165,6.507860001,189.6652447,okra
61.773272,39.687181,31.145502,30.36066353,78.63488116,6.475679959,178.3991928,okra
61.515784,39.265955,29.414386,31.77188158,83.00715354,6.35168287,186.1661627,okra
60.35505,40.783102,30.206012,31.07067838,81.1059851,6.487892704,191.2556582,okra
60.699855,40.242957,30.471034,29.91575188,80.02952638,6.385594555,171.887394,okra
57.004289,37.216033,28.680424,29.84315967,80.32997626,6.44709717,154.5584023,okra
64.723759,42.17296,30.66864,31.71674161,76.87243482,6.868086899,169.575688,okra
60.716214,37.452325,30.022041,30.34754985,79.50499094,6.639206102,181.0693561,okra
58.432756,38.866373,31.216371,29.41163217,82.92928951,6.7384288,161.9778903,okra
63.398779,44.120845,30.378006,30.53917577,83.31841704,6.446280949,181.9686264,okra
56.057401,40.27727,30.747168,30.46454672,83.40935912,6.348913575,174.247847,okra
65.686522,39.699343,30.300051,29.93969096,77.37062136,6.816588196,174.3008248,okra
56.618143,39.098519,26.997441,29.41384128,76.90198849,6.620398583,172.7271262,okra
62.663412,42.796968,31.171763,29.80615054,80.45156639,6.202627937,178.5551828,okra
57.418685,41.388653,33.859129,30.44983947,73.62835152,6.429560112,181.322902,okra
60.262072,38.538374,30.367938,28.88174925,76.97629209,6.62593054,169.0308371,okra
61.614635,37.261072,32.647239,29.30315707,79.28426697,6.564469586,173.8942205,okra
60.430218,41.150713,31.44092,30.71234769,79.45020652,6.471406804,205.3703724,okra
62.849667,38.156353,30.149982,29.69837118,79.56693045,6.260248444,175.5512291,okra
65.434667,41.158153,26.263258,31.09505114,83.48681447,6.429939366,187.7464463,okra
57.421802,39.059489,32.24782,29.75544296,74.01685868,6.487655872,179.1512454,okra
63.595106,40.028673,29.367627,30.94055053,80.38652874,6.353745577,192.4739737,okra
60.580985,40.005852,30.266863,29.03639847,78.31150792,6.500698607,177.8976321,okra
63.817285,40.434812,31.282356,30.00845582,83.38012315,6.577517913,180.1449412,okra
59.960151,38.091123,30.760374,29.96381574,78.39362573,6.715760045,166.4976669,okra
58.732512,42.055437,30.473284,29.95692697,80.80321134,6.534985763,163.6200445,okra
58.952214,43.233043,29.011014,29.71352909,78.26681356,6.483032031,173.7022734,okra
61.460225,40.394627,31.160321,29.05415295,78.91091045,6.455984087,184.9209866,okra
57.620336,41.831308,31.779623,29.11001489,78.42920674,6.396273356,208.429771,okra
58.7103,43.355251,28.100052,29.10931413,77.8028655,6.335090584,177.1066937,okra
57.873665,38.361317,31.737708,31.10141426,83.03774879,6.602179796,181.0016251,okra
58.508908,38.093685,30.544494,28.94373265,76.81945303,6.724818085,200.5270097,okra
61.179885,42.212914,29.631228,28.79609323,81.95894918,6.611011418,180.7740204,okra
59.272874,41.924421,28.5214,29.30359748,76.77405918,6.516569728,168.2507555,okra
57.947273,38.588489,29.609088,28.661363,80.27905597,6.743224212,181.4633068,okra
145.403918,96.002992,93.499808,28.06273611,85.07650132,6.137483959,1464.749645,turmeric
122.292985,92.214018,84.910191,27.19180137,85.00076142,5.982877522,1372.913195,turmeric
136.117068,94.347628,84.922463,29.068886,79.69541919,6.381118346,1462.986561,turmeric
135.982915,81.485849,89.720388,28.19192503,84.70704885,5.898645406,1414.809193,turmeric
142.631055,90.138632,96.933386,27.55775482,83.52169804,6.146806964,1353.932253,turmeric
126.809122,94.938682,84.726297,26.47199715,91.35299244,5.749112823,1516.570746,turmeric
135.466325,77.352173,88.797073,28.37666713,86.2046519,6.162633723,1465.125782,turmeric
139.809405,86.898019,83.652897,26.90990816,80.02882445,6.181725474,1363.688384,turmeric
136.849762,88.803341,89.538081,29.14543013,83.50934695,6.110088281,1503.380702,turmeric
133.973872,100.349861,83.513962,29.08287074,87.23178232,5.913685501,1646.638667,turmeric
122.525257,87.65205,84.56183,28.34615011,81.21558206,6.07795151,1483.220723,turmeric
131.764361,91.748913,88.791203,27.08554673,94.52466816,5.912309907,1300.415183,turmeric
129.315834,84.297255,93.717655,28.27018823,86.35562353,5.933395956,1474.858478,turmeric
132.496215,89.634631,93.759,28.28230335,86.70038362,6.089920603,1579.599819,turmeric
136.945013,91.614816,95.349628,27.44136143,82.09047523,5.786534112,1516.462311,turmeric
122.487307,92.079693,89.508631,28.95309735,82.71548114,5.963402709,1600.9983,turmeric
144.336166,86.939314,90.818016,28.24731194,86.27042158,5.952736381,1615.324506,turmeric
122.244501,88.104914,92.015688,28.38406884,89.5993807,6.215680571,1474.301254,turmeric
143.774131,86.786812,94.188993,29.52083888,89.13080996,6.019038669,1470.139911,turmeric
124.682009,91.397428,84.981522,27.33376688,80.95146428,5.91712938,1497.482753,turmeric
136.846898,87.29772,94.811777,27.82510758,82.32174373,6.040732608,1676.719755,turmeric
137.262334,88.36715,83.126424,27.81569365,85.79875563,5.93023544,1350.115383,turmeric
129.258684,96.545423,96.453005,27.2552231,87.28737308,5.787856899,1626.388465,turmeric
136.655342,94.273387,82.28208,28.56921517,84.97390818,6.153347233,1582.338102,turmeric
135.444047,87.296267,93.508633,27.94947022,82.03253116,5.834372598,1367.055203,turmeric
131.555535,94.962114,90.800234,27.55499513,87.73651019,5.850154208,1508.581525,turmeric
133.787495,93.506088,82.902472,27.28583389,79.42996476,5.95327259,1609.028475,turmeric
131.588231,87.701922,93.92276,28.89758163,84.69885837,6.123248674,1403.074091,turmeric
144.301327,99.669178,92.345471,26.24916144,83.10201711,6.110308558,1462.06653,turmeric
143.58734,92.646708,86.82086,28.02710244,81.96096705,5.967134722,1450.086608,turmeric
142.929642,99.522054,83.559653,26.38449832,84.16641377,5.726685174,1504.159044,turmeric
140.055319,96.723639,90.906276,27.83774961,78.27349128,6.004713327,1506.415853,turmeric
139.312958,86.811804,88.042263,26.75847811,77.20960446,5.800470524,1358.670677,turmeric
137.272808,87.668397,87.577933,27.17309304,74.00927753,6.271495935,1409.975653,turmeric
132.216165,83.452985,94.373687,28.12048031,82.19035803,5.92939867,1651.036193,turmeric
134.507456,89.182199,85.763783,26.40855183,84.45586851,6.05858732,1598.962602,turmeric
119.822648,84.937067,87.386665,27.99707609,84.50688545,5.978096037,1536.728645,turmeric
128.902772,94.203636,91.950536,27.7313409,90.44308717,6.280154886,1583.960582,turmeric
114.624742,97.105253,93.576413,29.68538326,89.20737961,6.284101682,1579.078937,turmeric
144.103679,98.973557,90.974496,26.67932634,83.95463294,6.070190208,1506.739883,turmeric
126.585707,82.660196,86.664768,28.67850123,90.37315522,6.16498217,1595.168456,turmeric
134.454495,82.160629,87.951507,27.78263789,83.31002154,6.009845076,1539.727778,turmeric
140.757853,88.748461,81.433083,27.59438272,85.14861535,6.220105426,1448.897294,turmeric
138.459669,91.305396,90.197552,28.78164799,82.75313993,5.896466439,1498.928926,turmeric
130.679011,92.286055,86.790635,28.19009553,84.65941259,6.038686674,1458.623274,turmeric
132.711154,90.432042,90.909335,27.99647039,90.79823201,5.821667355,1494.221659,turmeric
124.378004,91.674367,84.981391,27.76621939,83.73498129,6.050560403,1450.248817,turmeric
130.981687,96.461354,91.280551,27.52871728,84.14716552,6.296163891,1478.835161,turmeric
130.347383,86.917517,87.528931,27.50062191,80.64919732,5.797643983,1425.361166,turmeric
138.993104,88.284432,89.067772,29.06687394,89.40302431,5.94921751,1443.222284,turmeric
129.165095,93.117491,89.078817,27.67534429,82.23354044,5.861460046,1528.805237,turmeric
126.120792,94.476909,87.597699,27.87430581,80.45427494,5.997774131,1470.451115,turmeric
134.661956,96.62269,90.799641,27.33248629,82.5815123,6.107123613,1616.882396,turmeric
136.902947,93.099207,92.74382,29.19201411,78.37139341,6.120099409,1588.536244,turmeric
125.963615,86.014493,86.171478,27.38781624,83.36216203,6.043668506,1577.910719,turmeric
142.298889,86.229796,86.198837,29.10529035,87.19892938,6.014915672,1542.600301,turmeric
134.798824,92.360631,88.4877,28.22579614,79.86414343,5.876198827,1439.068994,turmeric
132.472867,85.83069,87.599054,26.72789219,86.86558162,5.985147567,1346.531315,turmeric
129.364898,91.514706,87.556401,27.41456917,84.7463849,6.061847556,1370.728279,turmeric
138.713367,86.39868,89.919324,27.97024708,83.2079752,5.815741246,1474.288211,turmeric
145.97098,83.872462,97.615409,27.78183422,85.12026282,5.804392054,1430.585753,turmeric
131.60536,85.294373,89.059869,27.65810665,91.29265588,5.790124647,1509.242147,turmeric
136.672962,85.183558,93.090724,27.66540531,76.52587518,6.11877293,1399.47532,turmeric
127.927519,93.095559,88.437773,28.77092861,89.11456472,5.883912877,1571.393625,turmeric
129.90064,100.049022,86.881693,28.86191345,87.86888609,6.056895808,1439.651116,turmeric
133.978067,80.308853,91.00989,28.29367688,85.45389802,5.464804889,1386.09272,turmeric
129.950386,91.312465,91.302025,27.85701201,87.15983482,5.815276372,1554.921151,turmeric
138.204509,91.698996,89.180818,29.53782481,86.67686534,5.825699545,1522.347493,turmeric
140.079263,87.353511,94.901725,28.32090831,77.03557365,6.053940956,1463.457376,turmeric
138.625964,94.248967,90.878229,29.39881188,84.39239659,6.112467208,1572.444832,turmeric
134.342915,93.504484,87.323972,27.64504253,80.53753845,6.043453641,1529.272651,turmeric
142.960026,93.56013,88.71842,27.01032906,86.47169137,6.199935571,1567.966648,turmeric
142.320223,89.046497,87.900215,27.38100286,84.80995201,5.985853657,1518.600987,turmeric
134.127242,89.398675,86.504877,28.79095997,85.26016141,5.968600092,1432.731367,turmeric
126.009587,95.885839,92.495874,26.63590901,87.59468382,6.166046611,1511.193851,turmeric
145.787249,90.975238,83.624294,28.30674196,85.83265083,5.891406567,1551.620295,turmeric
123.743259,94.457551,86.048452,27.17264525,84.61299577,6.077935127,1514.753166,turmeric
129.987051,87.722598,84.901309,27.81126888,88.65507213,5.999232671,1577.347283,turmeric
144.823959,87.353917,89.16042,29.823802,89.9107676,5.698967185,1534.843348,turmeric
135.00378,93.719039,86.647596,27.29472897,82.70135957,5.897052862,1573.379175,turmeric
127.026892,87.198237,81.949444,28.84597897,89.32150234,5.941126782,1473.184557,turmeric
138.059248,96.635169,91.838748,27.41406477,79.49600326,5.799277273,1506.589751,turmeric
130.576539,90.877355,87.511842,27.111157,80.99809245,6.281223812,1580.008897,turmeric
146.680996,92.429779,88.065039,29.11160637,84.8875688,6.039751519,1496.145806,turmeric
115.108397,97.221308,92.209518,28.27705137,84.78996139,6.029417008,1446.244896,turmeric
139.161911,84.118057,90.837308,28.47172172,84.32452495,6.066756203,1410.779905,turmeric
128.480669,91.065227,93.053473,26.42511285,86.77487016,5.90222373,1482.647452,turmeric
125.958254,86.167722,94.347564,28.02760523,83.69855343,5.979032097,1544.029064,turmeric
137.973338,89.662378,94.918316,28.81518862,86.4054649,6.009830121,1559.158899,turmeric
137.121305,94.7736,94.048026,27.14466672,81.30772522,5.873775082,1587.852482,turmeric
124.359914,91.776408,91.631444,28.97662437,85.61315155,5.75822231,1413.658054,turmeric
127.02153,87.579252,89.176943,27.02102912,90.00025077,5.761449353,1621.149308,turmeric
142.99985,94.042361,86.87805,28.28765874,80.65693815,6.163963266,1493.34137,turmeric
132.237089,84.493148,78.851222,27.12762568,88.78351387,5.927489983,1484.760403,turmeric
139.424992,98.12551,95.962521,27.1832386,78.39526006,6.424730567,1704.209245,turmeric
136.272062,84.282803,94.334519,27.9092937,84.61586418,6.161002592,1530.093727,turmeric
126.995749,88.538661,92.975188,28.42861187,85.89085635,6.168016132,1467.445471,turmeric
136.206021,74.809894,87.976574,28.64167844,83.67265881,5.916079069,1406.269234,turmeric
141.77272,92.468085,93.714366,26.54998027,84.45446985,5.949580019,1474.748546,turmeric
130.841814,88.442531,93.823402,26.39320486,91.04280221,6.087091403,1496.190129,turmeric
156.801256,46.370413,96.676495,27.89829664,75.93281387,6.490933167,154.050492,ginger
145.578158,51.217105,108.386198,28.83624242,71.76540676,6.631720715,155.1976526,ginger
153.799408,52.779883,105.522389,27.89318678,73.8486117,6.42529649,141.6923484,ginger
147.978797,49.809305,91.692095,28.72267935,64.03010278,7.029389303,163.5169122,ginger
148.042435,50.023566,101.514859,27.50510527,72.55474315,6.471920004,149.1515455,ginger
151.360958,46.716181,100.197849,28.13729611,72.37108691,6.457913003,160.24072,ginger
147.347606,50.568315,106.486488,27.93332404,72.61765421,6.481204996,161.1363281,ginger
148.067066,53.208386,99.482061,27.27805383,73.95659473,6.440589772,155.5845081,ginger
129.529467,50.013013,97.701974,27.1068627,70.40666591,6.388127887,149.5681278,ginger
139.745052,50.790684,106.831074,28.23597994,74.32988719,6.713439679,161.1284056,ginger
164.02604,48.751995,96.40758,28.65811114,74.03980671,6.651256683,167.0035421,ginger
150.085274,51.065391,95.098059,29.79366974,71.03075063,6.439897894,146.879251,ginger
145.163281,48.176407,97.381479,26.85273142,69.73828439,6.880047807,156.6208963,ginger
156.944281,52.943022,109.170673,26.51200506,68.45793663,6.343273886,145.7724318,ginger
147.74573,48.882556,101.096545,28.02964813,69.91823579,6.075767988,141.0641817,ginger
145.88071,49.382301,94.351663,27.58772257,68.74275632,6.475465226,140.342178,ginger
143.633215,46.72829,99.232497,27.27218387,74.61153869,6.579140802,149.3713332,ginger
144.018859,50.951301,103.453504,28.11985827,76.61866134,6.589629277,158.222465,ginger
151.001741,51.689161,96.016094,27.61494537,73.00616703,6.566709399,154.5685064,ginger
158.252947,46.437572,95.127737,28.19284102,69.91383274,7.158664807,154.6414766,ginger
149.412519,48.711327,97.599189,28.02531816,72.32250797,6.410943667,147.5416298,ginger
160.082134,53.461262,101.26017,26.87334183,73.55088909,6.803085076,162.3280299,ginger
155.508194,53.556057,100.266921,28.52760649,70.03936637,6.556991764,161.9658082,ginger
145.579324,47.846391,100.487445,27.80960375,73.86954544,6.411614392,165.4659565,ginger
140.327429,53.134337,96.175754,26.4913745,72.68508045,6.450351443,140.0135157,ginger
137.389673,49.979098,104.879184,28.49136093,72.16331515,6.593375277,149.7550728,ginger
139.277068,46.447765,98.984157,27.86505124,74.45083011,6.647674324,155.4461971,ginger
147.89788,46.54837,102.060356,28.44114222,65.12102939,6.337304054,143.7805106,ginger
150.887627,47.991599,99.809327,27.82315065,71.54164952,6.360303113,144.2491345,ginger
141.897997,50.950169,102.855513,27.35268092,76.37944348,6.438652718,163.7716706,ginger
145.184046,44.933556,102.010989,28.20877789,72.09905413,6.374764667,149.68885,ginger
146.165554,49.244126,104.208161,28.15474247,73.75666,6.454785641,146.9218439,ginger
141.348881,49.074908,83.394427,27.50421355,71.76420237,6.609916363,147.5818991,ginger
152.607552,44.550528,99.715816,26.58921765,68.52008587,6.463502718,161.4863759,ginger
152.784051,50.045577,99.902348,27.40055173,70.43332777,6.583338329,137.5317553,ginger
154.447905,49.028732,104.127785,28.8073185,67.18151804,6.386591751,142.3002508,ginger
136.40454,47.418667,112.206279,28.51198831,77.52178935,6.661674196,143.3234116,ginger
147.136716,51.47109,102.187531,27.51503271,67.65121967,7.141113432,148.7296529,ginger
147.556958,50.283336,98.786357,28.10309228,75.70640818,6.475713046,139.535606,ginger
148.787672,48.838996,107.119495,28.98374001,72.309672,6.250646508,138.9669696,ginger
150.113424,50.840807,98.126886,27.59665755,70.29273821,6.495438178,128.5551388,ginger
141.74005,48.432373,106.037516,27.31639654,72.51974825,6.544175836,161.6812486,ginger
159.469331,49.856243,97.622576,27.44238019,71.30573792,6.415363496,154.9826467,ginger
153.152324,51.479503,106.296419,29.56481006,72.35903057,6.714395435,146.8350583,ginger
158.887552,52.653773,105.04208,28.07901867,70.07512849,6.228066955,149.6396651,ginger
161.497594,49.225388,103.925633,28.70891918,71.18298368,6.756687243,123.8220533,ginger
140.829373,47.710919,95.901425,28.28246088,72.83530887,6.576828162,155.3647334,ginger
142.874216,46.95456,101.981598,27.47060506,67.47703187,6.689412135,162.5559172,ginger
161.678707,50.467519,103.12966,29.15068931,70.15272252,6.716582148,152.4785661,ginger
156.852837,50.465233,106.481284,28.18775996,67.72614031,6.783125693,141.4722233,ginger
159.397937,49.774393,105.880055,28.95320564,73.23881177,6.599164387,153.8036576,ginger
134.896314,50.295826,94.419679,28.1437972,68.70832547,6.268934371,164.4444105,ginger
158.020855,49.989644,100.923843,27.79175054,73.64124396,6.368169399,158.9436624,ginger
148.101849,48.950383,100.108565,27.50343666,72.94660517,6.395214295,154.2167124,ginger
159.120049,48.201696,99.347123,28.3875178,70.74473082,6.590542509,154.9985897,ginger
158.124463,48.485025,95.286124,27.74163499,69.21287326,6.61007715,139.5442383,ginger
167.497623,53.23982,100.062879,28.72861137,67.28601063,6.9920578,144.6880685,ginger
149.096269,45.360167,102.431437,27.07067091,72.29276859,6.393866486,140.3003046,ginger
143.967289,50.56447,93.592545,27.3709982,73.91022734,7.007483576,154.2982994,ginger
143.120538,49.082215,100.157945,27.70648304,74.60080752,6.542407329,158.1706715,ginger
147.641672,53.313751,99.167572,27.18420051,78.2706827,6.144129339,143.3513515,ginger
145.297291,56.270766,109.034294,29.25489964,71.04770305,6.973104711,153.315168,ginger
157.329475,50.449238,99.752667,27.78850591,71.39623682,6.618655871,153.3047982,ginger
149.763965,53.77381,85.166235,28.42830529,74.06708748,6.723657759,149.416157,ginger
151.559401,52.464871,107.455832,27.74754977,72.76889026,6.827321923,130.8837563,ginger
144.824906,53.66459,105.462689,28.43885398,70.70804101,6.328045393,144.6790594,ginger
161.610062,48.428893,100.507115,27.36688558,74.42718921,6.394948375,149.121655,ginger
137.374634,45.966579,100.038366,26.88686799,78.06264952,6.098002993,142.7984223,ginger
150.125257,49.087168,94.479273,27.19534061,69.14691626,6.44408927,167.5673618,ginger
150.58453,52.957251,102.534882,28.93564441,63.93610281,6.440630686,161.7642188,ginger
145.711981,54.406183,107.419451,27.6059302,70.55088907,6.302346861,144.3336519,ginger
140.755582,51.072028,92.719768,28.50713573,73.80886665,6.176065141,163.9483675,ginger
153.85207,51.874245,96.206674,28.52279846,75.24401314,6.480771362,168.0173021,ginger
150.330485,52.851965,101.465044,28.49183809,67.18656307,6.572355479,143.3852241,ginger
143.652013,54.360258,98.931149,27.15722646,70.96570091,6.246412205,162.9049602,ginger
144.782394,51.32325,106.780534,27.57987175,73.5322246,6.299133219,172.0119261,ginger
157.022851,49.518484,96.135831,27.9042429,71.02084688,6.880824188,138.9701875,ginger
151.011011,49.954155,99.412948,27.90876201,71.66571607,6.670247883,155.48086,ginger
153.141837,42.415027,101.498974,26.60926294,73.86140207,6.787526987,141.663848,ginger
148.036645,48.501611,106.177159,28.07982342,76.97758862,6.58068207,152.1820516,ginger
150.511551,52.04498,91.311569,28.07168892,71.79826624,6.641456671,148.3106855,ginger
142.209492,50.018377,94.585797,26.38277974,74.09411275,6.612917007,154.2038185,ginger
159.771963,48.33742,92.844429,27.94117499,70.99919914,6.335752335,149.2813576,ginger
145.412961,45.409987,97.794117,27.04544486,72.66714645,6.372073222,160.0046833,ginger
162.028996,51.698453,92.244869,29.26436464,76.5380749,6.50366415,161.9063354,ginger
145.862436,45.334385,96.198578,29.45261273,67.70568982,6.49990665,150.307295,ginger
146.152693,48.891196,100.361246,27.52778363,67.90447153,6.541931229,159.6602992,ginger
156.521794,47.975661,93.74386,27.76128218,76.51523955,6.625891625,156.3356821,ginger
156.673927,51.051916,100.603043,28.55633779,70.42704162,6.224179713,156.5069724,ginger
159.283036,47.20442,104.109607,29.4118432,71.99353094,6.340489574,151.1071681,ginger
145.870995,48.458175,102.16592,26.65286724,67.8414847,6.503761722,149.7992231,ginger
152.576659,54.688063,100.52257,28.50246461,69.19046515,6.649747844,145.2624822,ginger
150.535656,49.727878,105.164871,26.89961969,65.42427273,6.458380624,154.2167813,ginger
151.14202,53.080511,102.186863,27.5263674,65.30278996,6.453724114,159.251631,ginger
147.059642,50.070801,102.106801,27.14715441,73.79491938,6.819238749,148.4446798,ginger
141.532017,49.833497,88.878079,28.28299874,73.30255021,6.826749077,148.2540469,ginger
